episode,reward
0,-1.454545497894287
10,0.47999998927116394
20,-0.1071428582072258
30,0.3333333432674408
40,0.43478259444236755
50,0.17391304671764374
60,0.3181818127632141
70,0.1111111119389534
80,0.3333333432674408
90,0.3461538553237915
100,0.095238097012043
110,0.6000000238418579
120,0.5185185074806213
130,0.13636364042758942
140,0.4399999976158142
150,0.42307692766189575
160,0.48275861144065857
170,0.05000000074505806
180,0.23076923191547394
190,0.2800000011920929
200,0.5652173757553101
210,0.48148149251937866
220,0.5600000023841858
230,0.20000000298023224
240,0.6363636255264282
250,0.6538461446762085
260,0.699999988079071
270,0.0
280,0.1666666716337204
290,0.625
300,0.5
310,-0.07999999821186066
320,0.2380952388048172
330,0.5416666865348816
340,0.3461538553237915
350,0.6086956262588501
360,0.21739129722118378
370,0.5833333134651184
380,0.5416666865348816
390,0.3333333432674408
400,0.52173912525177
410,0.7037037014961243
420,0.375
430,0.4000000059604645
440,0.47826087474823
450,0.48275861144065857
460,0.800000011920929
470,0.5909090638160706
480,0.692307710647583
490,0.5454545617103577
500,0.30000001192092896
510,0.6800000071525574
520,0.5416666865348816
530,0.5199999809265137
540,0.260869562625885
550,0.17391304671764374
560,0.5
570,0.47826087474823
580,0.761904776096344
590,0.3333333432674408
600,0.5555555820465088
610,0.2916666567325592
620,0.2857142984867096
630,0.17391304671764374
640,0.625
650,0.6153846383094788
660,0.42307692766189575
670,0.4761904776096344
680,0.36000001430511475
690,0.3913043439388275
700,0.4583333432674408
710,0.4583333432674408
720,0.29629629850387573
730,0.47999998927116394
740,0.4166666567325592
750,0.5199999809265137
760,0.523809552192688
770,0.48275861144065857
780,0.260869562625885
790,0.7307692170143127
800,0.2142857164144516
810,0.5199999809265137
820,0.4000000059604645
830,0.4399999976158142
840,0.4285714328289032
850,0.40740740299224854
860,0.4583333432674408
870,0.3333333432674408
880,0.6800000071525574
890,0.23999999463558197
900,0.380952388048172
910,0.13636364042758942
920,0.42307692766189575
930,0.4761904776096344
940,0.6086956262588501
950,0.48275861144065857
960,0.5
970,0.5909090638160706
980,0.4545454680919647
990,0.5
1000,0.2800000011920929
1010,0.4583333432674408
1020,0.3684210479259491
1030,0.550000011920929
1040,0.36000001430511475
1050,0.5
1060,0.375
1070,0.5
1080,0.4285714328289032
1090,0.6800000071525574
1100,0.15789473056793213
1110,0.4761904776096344
1120,0.692307710647583
1130,0.38461539149284363
1140,0.6470588445663452
1150,0.125
1160,0.6000000238418579
1170,0.4583333432674408
1180,0.3636363744735718
1190,0.7200000286102295
1200,0.6666666865348816
1210,0.5416666865348816
1220,0.5925925970077515
1230,0.4761904776096344
1240,0.695652186870575
1250,0.3928571343421936
1260,0.5454545617103577
1270,0.5769230723381042
1280,0.6153846383094788
1290,0.6296296119689941
1300,0.5199999809265137
1310,0.4333333373069763
1320,0.4166666567325592
1330,0.4285714328289032
1340,0.4444444477558136
1350,0.40909090638160706
1360,0.21052631735801697
1370,0.47999998927116394
1380,0.6190476417541504
1390,0.3333333432674408
1400,0.5789473652839661
1410,0.2083333283662796
1420,0.6818181872367859
1430,0.380952388048172
1440,0.4166666567325592
1450,0.3478260934352875
1460,0.6315789222717285
1470,0.699999988079071
1480,0.4444444477558136
1490,0.6785714030265808
1500,0.6499999761581421
1510,0.6538461446762085
1520,0.3181818127632141
1530,0.4583333432674408
1540,0.5
1550,0.5416666865348816
1560,0.6399999856948853
1570,0.375
1580,0.6363636255264282
1590,0.6071428656578064
1600,0.4285714328289032
1610,0.5454545617103577
1620,0.7083333134651184
1630,0.5833333134651184
1640,0.36000001430511475
1650,0.7692307829856873
1660,0.7037037014961243
1670,0.5600000023841858
1680,0.2083333283662796
1690,0.5
1700,0.5416666865348816
1710,0.6470588445663452
1720,0.5
1730,0.5555555820465088
1740,0.5
1750,0.4000000059604645
1760,0.6800000071525574
1770,0.4583333432674408
1780,0.5909090638160706
1790,0.550000011920929
1800,0.47999998927116394
1810,0.4615384638309479
1820,0.5769230723381042
1830,0.38461539149284363
1840,0.52173912525177
1850,0.5
1860,0.4285714328289032
1870,0.5600000023841858
1880,0.6296296119689941
1890,0.40909090638160706
1900,0.47826087474823
1910,0.523809552192688
1920,0.44999998807907104
1930,0.42307692766189575
1940,0.4545454680919647
1950,0.699999988079071
1960,0.27272728085517883
1970,0.4285714328289032
1980,0.5
1990,0.26923078298568726
2000,0.6363636255264282
