#{"game": "switch", "game_nagents": 3, "game_action_space": 2, "game_comm_limited": true, "game_comm_bits": 2, "game_comm_sigma": 0.2, "nsteps": 6, "gamma": 1, "model_dial": true, "model_target": true, "model_bn": true, "model_know_share": true, "model_action_aware": true, "model_rnn_size": 128, "bs": 32, "learningrate": 0.0005, "momentum": 0.05, "eps": 0.05, "nepisodes": 5001, "step_test": 10, "step_target": 100, "cuda": 0, "model_rnn_layers": 2, "model_avg_q": true, "eps_decay": 1.0, "comm_enabled": true, "model_comm_narrow": true, "game_action_space_total": 4, "game_reward_shift": 0}
episode,reward
0,0.043478261679410934
10,0.9655172228813171
20,0.9166666865348816
30,0.7272727489471436
40,0.4545454680919647
50,0.21739129722118378
60,0.6333333253860474
70,0.0
80,0.6190476417541504
90,0.9599999785423279
100,1.0
110,0.8799999952316284
120,0.9047619104385376
130,0.875
140,0.9166666865348816
150,0.800000011920929
160,1.0
170,0.8846153616905212
180,0.9545454382896423
190,0.8461538553237915
200,0.5
210,0.550000011920929
220,0.75
230,0.625
240,1.0
250,0.5769230723381042
260,0.375
270,0.8846153616905212
280,0.6785714030265808
290,0.8571428656578064
300,1.0
310,0.0
320,1.0
330,1.0
340,1.0
350,1.0
360,0.9473684430122375
370,1.0
380,1.0
390,0.761904776096344
400,1.0
410,0.9130434989929199
420,1.0
430,1.0
440,0.8999999761581421
450,1.0
460,1.0
470,1.0
480,0.739130437374115
490,0.9599999785423279
500,1.0
510,1.0
520,0.9642857313156128
530,1.0
540,1.0
550,1.0
560,0.6818181872367859
570,0.9666666388511658
580,1.0
590,1.0
600,0.4545454680919647
610,1.0
620,1.0
630,1.0
640,1.0
650,0.9583333134651184
660,1.0
670,1.0
680,0.9629629850387573
690,1.0
700,1.0
710,1.0
720,1.0
730,1.0
740,1.0
750,0.8636363744735718
760,1.0
770,0.7727272510528564
780,0.9259259104728699
790,1.0
800,0.9599999785423279
810,1.0
820,1.0
830,1.0
840,1.0
850,1.0
860,0.9545454382896423
870,1.0
880,1.0
890,1.0
900,1.0
910,0.9473684430122375
920,1.0
930,0.9545454382896423
940,1.0
950,1.0
960,1.0
970,0.8399999737739563
980,0.8181818127632141
990,1.0
1000,1.0
1010,1.0
1020,1.0
1030,0.9523809552192688
1040,1.0
1050,1.0
1060,1.0
1070,1.0
1080,1.0
1090,1.0
1100,0.75
1110,0.9599999785423279
1120,1.0
1130,0.9599999785423279
1140,0.9130434989929199
1150,0.949999988079071
1160,1.0
1170,1.0
1180,1.0
1190,0.9130434989929199
1200,1.0
1210,1.0
1220,1.0
1230,1.0
1240,1.0
1250,1.0
1260,1.0
1270,0.9545454382896423
1280,1.0
1290,1.0
1300,1.0
1310,1.0
1320,1.0
1330,1.0
1340,0.9545454382896423
1350,1.0
1360,1.0
1370,1.0
1380,1.0
1390,1.0
1400,1.0
1410,1.0
1420,1.0
1430,1.0
1440,1.0
1450,0.95652174949646
1460,1.0
1470,1.0
1480,0.9583333134651184
1490,0.9599999785423279
1500,0.9545454382896423
1510,1.0
1520,1.0
1530,1.0
1540,0.9629629850387573
1550,0.8695651888847351
1560,1.0
1570,1.0
1580,1.0
1590,1.0
1600,0.9545454382896423
1610,1.0
1620,0.9545454382896423
1630,1.0
1640,0.8799999952316284
1650,0.9615384340286255
1660,0.9615384340286255
1670,0.9130434989929199
1680,0.8799999952316284
1690,0.8571428656578064
1700,0.9599999785423279
1710,0.7857142686843872
1720,0.9615384340286255
1730,0.9130434989929199
1740,0.9523809552192688
1750,0.7916666865348816
1760,0.9090909361839294
1770,0.800000011920929
1780,0.9130434989929199
1790,0.8695651888847351
1800,0.8799999952316284
1810,0.9130434989929199
1820,0.9545454382896423
1830,0.8571428656578064
1840,0.9473684430122375
1850,0.8846153616905212
1860,0.7083333134651184
1870,0.875
1880,0.95652174949646
1890,1.0
1900,0.8888888955116272
1910,0.95652174949646
1920,0.761904776096344
1930,0.9047619104385376
1940,0.9599999785423279
1950,0.95652174949646
1960,0.9473684430122375
1970,1.0
1980,0.9047619104385376
1990,1.0
2000,0.9599999785423279
2010,0.95652174949646
2020,0.8148148059844971
2030,0.8636363744735718
2040,1.0
2050,0.9599999785423279
2060,0.9230769276618958
2070,0.9130434989929199
2080,0.800000011920929
2090,0.9642857313156128
2100,0.9599999785423279
2110,0.8695651888847351
2120,1.0
2130,0.9523809552192688
2140,0.8260869383811951
2150,1.0
2160,0.9583333134651184
2170,0.8636363744735718
2180,0.9599999785423279
2190,1.0
2200,0.9090909361839294
2210,0.9545454382896423
2220,0.9642857313156128
2230,0.800000011920929
2240,0.9130434989929199
2250,0.875
2260,0.9166666865348816
2270,0.800000011920929
2280,0.9599999785423279
2290,1.0
2300,1.0
2310,0.875
2320,0.9583333134651184
2330,1.0
2340,1.0
2350,0.9599999785423279
2360,1.0
2370,1.0
2380,1.0
2390,1.0
2400,1.0
2410,1.0
2420,1.0
2430,1.0
2440,0.9583333134651184
2450,1.0
2460,0.9285714030265808
2470,0.9545454382896423
2480,0.9545454382896423
2490,1.0
2500,1.0
2510,1.0
2520,1.0
2530,1.0
2540,0.95652174949646
2550,0.9599999785423279
2560,0.9642857313156128
2570,1.0
2580,0.8846153616905212
2590,0.9130434989929199
2600,1.0
2610,1.0
2620,1.0
2630,1.0
2640,1.0
2650,1.0
2660,0.8636363744735718
2670,1.0
2680,0.9642857313156128
2690,1.0
2700,1.0
2710,0.9615384340286255
2720,0.9583333134651184
2730,0.9166666865348816
2740,0.9583333134651184
2750,0.9523809552192688
2760,0.9130434989929199
2770,1.0
2780,1.0
2790,0.9583333134651184
2800,0.8888888955116272
2810,1.0
2820,1.0
2830,0.9583333134651184
2840,1.0
2850,0.9599999785423279
2860,0.9615384340286255
2870,0.9599999785423279
2880,0.9599999785423279
2890,0.9599999785423279
2900,1.0
2910,1.0
2920,1.0
2930,1.0
2940,1.0
